SKU,Categoria,Fabricante,Num_Ofertas,Melhor_Preco,Pior_Preco,Preco_Medio,Variacao_%,Distribuidores
NEOSOLARCHARGERS27327,componentes,unknown,3,1200.00,3259.99,2356.01,171.67,"Estimated:R$1200.00; YSH Internal:R$2608.05; YSH B2C:R$3259.99"
FOTUSKP04456KWPMINITRILHOKITS,kits,unknown,3,7619.24,20545.00,12562.74,169.65,"YSH Internal:R$7619.24; YSH B2C:R$9523.99; Estimated:R$20545.00"
ODEXODEXINVSOLAX8000W,componentes,unknown,3,3307.61,8900.00,5447.52,169.08,"YSH Internal:R$3307.61; YSH B2C:R$4134.95; Estimated:R$8900.00"
SUNGROWSG15RTP2AFCI380V2MPPT201,componentes,unknown,3,1200.00,3226.95,2336.08,168.91,"Estimated:R$1200.00; YSH Internal:R$2581.28; YSH B2C:R$3226.95"
NEOSOLARSTATIONS23780,componentes,unknown,3,1200.00,3222.95,2333.70,168.58,"Estimated:R$1200.00; YSH Internal:R$2578.14; YSH B2C:R$3222.95"
NEOSOLARINVERTERS20564,componentes,unknown,3,2500.00,6687.99,4846.15,167.52,"Estimated:R$2500.00; YSH Internal:R$5350.45; YSH B2C:R$6687.99"
NEOSOLARINVERTERS20563,componentes,unknown,3,2500.00,6673.95,4837.65,166.96,"Estimated:R$2500.00; YSH Internal:R$5339.00; YSH B2C:R$6673.95"
IIN00216,componentes,unknown,3,450.45,1200.00,737.81,166.40,"YSH Internal:R$450.45; YSH B2C:R$562.99; Estimated:R$1200.00"
NEOSOLARINVERTERS26754,componentes,unknown,3,938.49,2500.00,1537.16,166.39,"YSH Internal:R$938.49; YSH B2C:R$1172.99; Estimated:R$2500.00"
NEOSOLARINVERTERS20924,componentes,unknown,3,2500.00,6652.49,4824.82,166.10,"Estimated:R$2500.00; YSH Internal:R$5321.98; YSH B2C:R$6652.49"
IMAGEPRODUCT600275,componentes,unknown,3,939.74,2500.00,1538.23,166.03,"YSH Internal:R$939.74; YSH B2C:R$1174.95; Estimated:R$2500.00"
NEOSOLARINVERTERS27153,componentes,unknown,3,2500.00,6648.00,4822.07,165.92,"Estimated:R$2500.00; YSH Internal:R$5318.21; YSH B2C:R$6648.00"
IIN00033,componentes,unknown,3,1200.00,3176.95,2306.08,164.75,"Estimated:R$1200.00; YSH Internal:R$2541.29; YSH B2C:R$3176.95"
NEOSOLARKITS23703,kits,unknown,3,2500.00,6603.99,4795.83,164.16,"Estimated:R$2500.00; YSH Internal:R$5283.50; YSH B2C:R$6603.99"
NEOSOLARINVERTERS26785,componentes,unknown,3,2500.00,6584.49,4784.02,163.38,"Estimated:R$2500.00; YSH Internal:R$5267.58; YSH B2C:R$6584.49"
IMAGEPRODUCT600348,componentes,unknown,3,2500.00,6577.49,4779.81,163.10,"Estimated:R$2500.00; YSH Internal:R$5261.93; YSH B2C:R$6577.49"
SKU29242129242117460422200014247,componentes,unknown,3,2500.00,6562.95,4771.05,162.52,"Estimated:R$2500.00; YSH Internal:R$5250.19; YSH B2C:R$6562.95"
ODEXODEXINVSAJ12000W,componentes,unknown,3,3781.30,9922.00,6143.42,162.40,"YSH Internal:R$3781.30; YSH B2C:R$4726.95; Estimated:R$9922.00"
NEOSOLARINVERTERS20262,componentes,unknown,3,2500.00,6556.99,4767.58,162.28,"Estimated:R$2500.00; YSH Internal:R$5245.74; YSH B2C:R$6556.99"
IIN00162,componentes,unknown,3,1200.00,3138.00,2282.74,161.50,"Estimated:R$1200.00; YSH Internal:R$2510.21; YSH B2C:R$3138.00"
ODEXODEXPAINELJINKO615W,paineis,unknown,3,2992.00,7781.95,5666.39,160.09,"Estimated:R$2992.00; YSH Internal:R$6225.23; YSH B2C:R$7781.95"
NEOSOLARSTATIONS21771,componentes,unknown,3,1200.00,3118.99,2271.48,159.92,"Estimated:R$1200.00; YSH Internal:R$2495.46; YSH B2C:R$3118.99"
NEOSOLARINVERTERS26689,componentes,unknown,3,2500.00,6497.00,4731.51,159.88,"Estimated:R$2500.00; YSH Internal:R$5197.54; YSH B2C:R$6497.00"
IIN00071,componentes,unknown,3,1200.00,3111.00,2266.57,159.25,"Estimated:R$1200.00; YSH Internal:R$2488.70; YSH B2C:R$3111.00"
NEOSOLARINVERTERS20287,componentes,unknown,3,2500.00,6479.95,4721.19,159.20,"Estimated:R$2500.00; YSH Internal:R$5183.63; YSH B2C:R$6479.95"
NEOSOLARINVERTERS20217,componentes,unknown,3,2500.00,6471.99,4716.64,158.88,"Estimated:R$2500.00; YSH Internal:R$5177.92; YSH B2C:R$6471.99"
GOODWEGW30KETAFCIIMAGEPRODUCT600150,componentes,GOODWE,3,9263.32,23850.00,14897.44,157.47,"YSH Internal:R$9263.32; YSH B2C:R$11578.99; Estimated:R$23850.00"
IIN00381,componentes,unknown,3,1200.00,3078.99,2247.40,156.58,"Estimated:R$1200.00; YSH Internal:R$2463.21; YSH B2C:R$3078.99"
NEOSOLARINVERTERS27150,componentes,unknown,3,2500.00,6408.99,4678.77,156.36,"Estimated:R$2500.00; YSH Internal:R$5127.31; YSH B2C:R$6408.99"
GOODWEGW2000MISIMAGEPRODUCT600329,componentes,GOODWE,3,2250.00,5763.95,4208.26,156.18,"Estimated:R$2250.00; YSH Internal:R$4610.84; YSH B2C:R$5763.95"
NEOSOLARKITS26694,kits,unknown,3,978.57,2500.00,1567.19,155.47,"YSH Internal:R$978.57; YSH B2C:R$1222.99; Estimated:R$2500.00"
IMAGEPRODUCT400187,componentes,unknown,3,850.00,2153.99,1575.78,153.41,"Estimated:R$850.00; YSH Internal:R$1723.36; YSH B2C:R$2153.99"
NEOSOLARINVERTERS22677,componentes,unknown,3,2500.00,6272.00,4596.49,150.88,"Estimated:R$2500.00; YSH Internal:R$5017.47; YSH B2C:R$6272.00"
NEOSOLARSTATIONS20122,componentes,unknown,3,1200.00,3009.99,2206.01,150.83,"Estimated:R$1200.00; YSH Internal:R$2408.04; YSH B2C:R$3009.99"
IIN00217,componentes,unknown,3,1200.00,3002.00,2201.17,150.17,"Estimated:R$1200.00; YSH Internal:R$2401.51; YSH B2C:R$3002.00"
IIN00384,componentes,unknown,3,1200.00,2991.99,2195.26,149.33,"Estimated:R$1200.00; YSH Internal:R$2393.78; YSH B2C:R$2991.99"
HUAWEISUN20003KTLL1AFCIIMAGEPRODUCT600382,componentes,HUAWEI,3,8383.76,20833.33,13232.35,148.50,"YSH Internal:R$8383.76; YSH B2C:R$10479.95; N/A:R$20833.33"
IIN00170,componentes,unknown,3,483.41,1200.00,762.47,148.24,"YSH Internal:R$483.41; YSH B2C:R$603.99; Estimated:R$1200.00"
HUAWEISUN20004KTLL1AFCIIMAGEPRODUCT600423,componentes,HUAWEI,3,8394.76,20833.33,13240.53,148.17,"YSH Internal:R$8394.76; YSH B2C:R$10493.49; N/A:R$20833.33"
SKU24676324676317460422564036824,componentes,unknown,3,1007.64,2500.00,1589.20,148.10,"YSH Internal:R$1007.64; YSH B2C:R$1259.95; Estimated:R$2500.00"
IIN00188,componentes,unknown,3,1200.00,2974.99,2185.01,147.92,"Estimated:R$1200.00; YSH Internal:R$2380.04; YSH B2C:R$2974.99"
FOTUSKP02360KWPFIBROCIMENTOKITS,kits,unknown,3,6560.85,16225.00,10328.95,147.30,"YSH Internal:R$6560.85; YSH B2C:R$8200.99; Estimated:R$16225.00"
IMAGEPRODUCT600303,componentes,unknown,3,2500.00,6176.99,4539.60,147.08,"Estimated:R$2500.00; YSH Internal:R$4941.80; YSH B2C:R$6176.99"
IMAGEPRODUCT600342,componentes,unknown,3,1017.69,2500.00,1596.56,145.65,"YSH Internal:R$1017.69; YSH B2C:R$1271.99; Estimated:R$2500.00"
NEOSOLARKITS24170,kits,unknown,3,2500.00,6137.95,4516.04,145.52,"Estimated:R$2500.00; YSH Internal:R$4910.18; YSH B2C:R$6137.95"
FOTUSKP04360KWPCERAMICOKITS,kits,unknown,3,6610.02,16225.00,10365.99,145.46,"YSH Internal:R$6610.02; YSH B2C:R$8262.95; Estimated:R$16225.00"
SKU29242329242317459265882555020,componentes,unknown,3,2500.00,6121.00,4505.91,144.84,"Estimated:R$2500.00; YSH Internal:R$4896.74; YSH B2C:R$6121.00"
IIN00189,componentes,unknown,3,490.62,1200.00,767.87,144.59,"YSH Internal:R$490.62; YSH B2C:R$612.99; Estimated:R$1200.00"
246761,componentes,unknown,3,1024.79,2500.00,1601.93,143.95,"YSH Internal:R$1024.79; YSH B2C:R$1281.00; Estimated:R$2500.00"
IMAGEPRODUCT600149,componentes,unknown,3,2500.00,6085.99,4484.95,143.44,"Estimated:R$2500.00; YSH Internal:R$4868.85; YSH B2C:R$6085.99"
IIN00083,componentes,unknown,3,1200.00,2915.95,2149.50,143.00,"Estimated:R$1200.00; YSH Internal:R$2332.56; YSH B2C:R$2915.95"
NEOSOLARINVERTERS21630,componentes,unknown,3,2500.00,6063.49,4471.43,142.54,"Estimated:R$2500.00; YSH Internal:R$4850.79; YSH B2C:R$6063.49"
FOTUSKP03426KWPCERAMICOKITS,kits,unknown,3,7923.56,19195.00,12341.02,142.25,"YSH Internal:R$7923.56; YSH B2C:R$9904.49; Estimated:R$19195.00"
286844,componentes,unknown,3,2500.00,5999.00,4432.70,139.96,"Estimated:R$2500.00; YSH Internal:R$4799.09; YSH B2C:R$5999.00"
SKU24676224676217460422357569937,componentes,unknown,3,2500.00,5987.95,4426.03,139.52,"Estimated:R$2500.00; YSH Internal:R$4790.13; YSH B2C:R$5987.95"
NEOSOLARINVERTERS23309,componentes,unknown,3,2500.00,5973.99,4417.82,138.96,"Estimated:R$2500.00; YSH Internal:R$4779.47; YSH B2C:R$5973.99"
NEOSOLARCONTROLLERS20055,componentes,unknown,3,1200.00,2857.95,2114.70,138.16,"Estimated:R$1200.00; YSH Internal:R$2286.16; YSH B2C:R$2857.95"
FOTUSKP02KITS,kits,unknown,3,2500.00,5878.00,4360.07,135.12,"Estimated:R$2500.00; YSH Internal:R$4702.22; YSH B2C:R$5878.00"
ODEXODEXINVGROWATT10000W,componentes,unknown,3,5976.33,14016.63,9154.48,134.54,"YSH Internal:R$5976.33; YSH B2C:R$7470.49; N/A:R$14016.63"
NEOSOLARINVERTERS24973,componentes,unknown,3,2500.00,5860.99,4349.98,134.44,"Estimated:R$2500.00; YSH Internal:R$4688.94; YSH B2C:R$5860.99"
NEOSOLARINVERTERS26923,componentes,unknown,3,2500.00,5821.99,4326.59,132.88,"Estimated:R$2500.00; YSH Internal:R$4657.77; YSH B2C:R$5821.99"
NEOSOLARKITS27348,kits,unknown,3,2500.00,5818.99,4324.76,132.76,"Estimated:R$2500.00; YSH Internal:R$4655.30; YSH B2C:R$5818.99"
IMAGEPRODUCT600369,componentes,unknown,3,2500.00,5805.95,4316.85,132.24,"Estimated:R$2500.00; YSH Internal:R$4644.59; YSH B2C:R$5805.95"
NEOSOLARCHARGERS24802,componentes,unknown,3,1200.00,2773.99,2064.45,131.17,"Estimated:R$1200.00; YSH Internal:R$2219.35; YSH B2C:R$2773.99"
NEOSOLARINVERTERS24876,componentes,unknown,3,2500.00,5764.00,4291.73,130.56,"Estimated:R$2500.00; YSH Internal:R$4611.19; YSH B2C:R$5764.00"
FOTUSKP02480KWPFIBROCIMENTOKITS,kits,unknown,3,9411.12,21625.00,14266.71,129.78,"YSH Internal:R$9411.12; YSH B2C:R$11764.00; Estimated:R$21625.00"
NEOSOLARINVERTERS24874,componentes,unknown,3,2500.00,5702.49,4254.81,128.10,"Estimated:R$2500.00; YSH Internal:R$4561.93; YSH B2C:R$5702.49"
NEOSOLARCONTROLLERS20142,componentes,unknown,3,1200.00,2736.99,2042.20,128.08,"Estimated:R$1200.00; YSH Internal:R$2189.62; YSH B2C:R$2736.99"
246764,componentes,unknown,3,2500.00,5689.99,4247.38,127.60,"Estimated:R$2500.00; YSH Internal:R$4552.15; YSH B2C:R$5689.99"
FOTUSKP02240KWPCERAMICOKITS,kits,unknown,3,4777.22,10825.00,7191.39,126.60,"YSH Internal:R$4777.22; YSH B2C:R$5971.95; Estimated:R$10825.00"
NEOSOLARKITS27305,kits,unknown,3,2500.00,5654.99,4226.38,126.20,"Estimated:R$2500.00; YSH Internal:R$4524.15; YSH B2C:R$5654.99"
SKU30058530058517476745737964615,componentes,unknown,3,1200.00,2712.99,2027.83,126.08,"Estimated:R$1200.00; YSH Internal:R$2170.50; YSH B2C:R$2712.99"
NEOSOLARINVERTERS20922,componentes,unknown,3,2500.00,5649.99,4223.40,126.00,"Estimated:R$2500.00; YSH Internal:R$4520.22; YSH B2C:R$5649.99"
IEF00009,componentes,unknown,3,1200.00,2699.00,2019.37,124.92,"Estimated:R$1200.00; YSH Internal:R$2159.11; YSH B2C:R$2699.00"
ODEXODEXINVGROWATT75000W,componentes,unknown,3,6243.35,14016.63,9354.66,124.50,"YSH Internal:R$6243.35; YSH B2C:R$7803.99; N/A:R$14016.63"
IMAGEPRODUCT573429,componentes,HANERSUN,3,1200.00,2685.95,2011.50,123.83,"Estimated:R$1200.00; YSH Internal:R$2148.54; YSH B2C:R$2685.95"
FOTUSKP04480KWPFIBROCIMENTOKITS,kits,unknown,3,9682.68,21625.00,14470.22,123.34,"YSH Internal:R$9682.68; YSH B2C:R$12102.99; Estimated:R$21625.00"
IMAGEPRODUCT600307,componentes,unknown,3,2500.00,5572.95,4177.00,122.92,"Estimated:R$2500.00; YSH Internal:R$4458.05; YSH B2C:R$5572.95"
NEOSOLARKITS25045,kits,unknown,3,1121.88,2500.00,1674.62,122.84,"YSH Internal:R$1121.88; YSH B2C:R$1401.99; Estimated:R$2500.00"
IIN00296,componentes,unknown,3,1200.00,2673.95,2004.30,122.83,"Estimated:R$1200.00; YSH Internal:R$2138.94; YSH B2C:R$2673.95"
NEOSOLARINVERTERS20255,componentes,unknown,3,2500.00,5566.00,4172.90,122.64,"Estimated:R$2500.00; YSH Internal:R$4452.69; YSH B2C:R$5566.00"
NEOSOLARCHARGERS26526,componentes,unknown,3,541.41,1200.00,806.14,121.64,"YSH Internal:R$541.41; YSH B2C:R$677.00; Estimated:R$1200.00"
FOTUSKP04228KWPMINITRILHOKITS,kits,unknown,3,4647.28,10285.00,6913.76,121.31,"YSH Internal:R$4647.28; YSH B2C:R$5808.99; Estimated:R$10285.00"
GOODWEGW10KBTIMAGE,componentes,GOODWE,3,4272.66,9450.00,6354.55,121.17,"YSH Internal:R$4272.66; YSH B2C:R$5341.00; Estimated:R$9450.00"
FOTUSKP02360KWPMINITRILHOKITS,kits,unknown,3,7346.81,16225.00,10918.59,120.84,"YSH Internal:R$7346.81; YSH B2C:R$9183.95; Estimated:R$16225.00"
GROWATTMAX50KTL3XL2IMAGE,componentes,GROWATT,3,6363.69,14016.63,9445.09,120.26,"YSH Internal:R$6363.69; YSH B2C:R$7954.95; N/A:R$14016.63"
NEOSOLARCONTROLLERS23054,componentes,unknown,3,547.22,1200.00,810.40,119.29,"YSH Internal:R$547.22; YSH B2C:R$683.99; Estimated:R$1200.00"
SKU24676424676417458511580915488,componentes,unknown,3,1147.64,2500.00,1694.20,117.84,"YSH Internal:R$1147.64; YSH B2C:R$1434.95; Estimated:R$2500.00"
IMAGEPRODUCT600363,componentes,unknown,3,2500.00,5436.00,4094.90,117.44,"Estimated:R$2500.00; YSH Internal:R$4348.69; YSH B2C:R$5436.00"
IIN00250,componentes,unknown,3,552.98,1200.00,814.66,117.01,"YSH Internal:R$552.98; YSH B2C:R$690.99; Estimated:R$1200.00"
NEOSOLARKITS25053,kits,unknown,3,2500.00,5411.00,4079.93,116.44,"Estimated:R$2500.00; YSH Internal:R$4328.78; YSH B2C:R$5411.00"
DEYESUN25KG02LVIMAGE,componentes,DEYE,3,8841.59,19125.00,13006.20,116.31,"YSH Internal:R$8841.59; YSH B2C:R$11052.00; Estimated:R$19125.00"
FOTUSKP04120KWPCERAMICOKITS,kits,unknown,3,5425.00,11695.00,8825.31,115.58,"Estimated:R$5425.00; YSH Internal:R$9355.94; YSH B2C:R$11695.00"
FOTUSKP03426KWPFIBROCIMENTOKITS,kits,unknown,3,8923.60,19195.00,13091.03,115.10,"YSH Internal:R$8923.60; YSH B2C:R$11154.49; Estimated:R$19195.00"
NEOSOLARINVERTERS26936,componentes,unknown,3,2500.00,5368.99,4054.77,114.76,"Estimated:R$2500.00; YSH Internal:R$4295.33; YSH B2C:R$5368.99"
GOODWEGW17KLVSDTC30AFCIIMAGEPRODUCT600275,componentes,GOODWE,3,6765.22,14490.00,9904.06,114.18,"YSH Internal:R$6765.22; YSH B2C:R$8456.95; Estimated:R$14490.00"
NEOSOLARKITS27313,kits,unknown,3,2500.00,5336.99,4035.63,113.48,"Estimated:R$2500.00; YSH Internal:R$4269.91; YSH B2C:R$5336.99"
NEOSOLARKITS26721,kits,unknown,3,2500.00,5305.49,4016.61,112.22,"Estimated:R$2500.00; YSH Internal:R$4244.34; YSH B2C:R$5305.49"
FOTUSKP02426KWPCERAMICOKITS,kits,unknown,3,9053.65,19195.00,13188.55,112.01,"YSH Internal:R$9053.65; YSH B2C:R$11316.99; Estimated:R$19195.00"
NEOSOLARCONTROLLERS22397,componentes,unknown,3,1200.00,2530.49,1918.30,110.87,"Estimated:R$1200.00; YSH Internal:R$2024.40; YSH B2C:R$2530.49"
NEOSOLARINVERTERS27136,componentes,unknown,3,2500.00,5262.00,3990.48,110.48,"Estimated:R$2500.00; YSH Internal:R$4209.45; YSH B2C:R$5262.00"
152147,componentes,unknown,3,2500.00,5254.95,3986.21,110.20,"Estimated:R$2500.00; YSH Internal:R$4203.67; YSH B2C:R$5254.95"
SKU30457430457417516416575985705,componentes,unknown,3,573.60,1200.00,830.20,109.21,"YSH Internal:R$573.60; YSH B2C:R$716.99; Estimated:R$1200.00"
ISB00006,componentes,unknown,3,1200.00,2507.49,1904.47,108.96,"Estimated:R$1200.00; YSH Internal:R$2005.92; YSH B2C:R$2507.49"
ODEXODEXINVGROWATT3000W,componentes,unknown,3,6720.30,14016.63,9712.31,108.57,"YSH Internal:R$6720.30; YSH B2C:R$8399.99; N/A:R$14016.63"
NEOSOLARCHARGERS24019,componentes,unknown,3,1200.00,2496.99,1898.26,108.08,"Estimated:R$1200.00; YSH Internal:R$1997.78; YSH B2C:R$2496.99"
NEOSOLARSTATIONS21772,componentes,unknown,3,1200.00,2495.99,1897.69,108.00,"Estimated:R$1200.00; YSH Internal:R$1997.08; YSH B2C:R$2495.99"
NEOSOLARKITS27265,kits,unknown,3,2500.00,5196.99,3951.53,107.88,"Estimated:R$2500.00; YSH Internal:R$4157.61; YSH B2C:R$5196.99"
NEOSOLARKITS25158,kits,unknown,3,2500.00,5181.99,3942.57,107.28,"Estimated:R$2500.00; YSH Internal:R$4145.71; YSH B2C:R$5181.99"
SKU19934719934717460425385827504,componentes,unknown,3,1200.00,2486.00,1891.60,107.17,"Estimated:R$1200.00; YSH Internal:R$1988.79; YSH B2C:R$2486.00"
IMAGEPRODUCT600352,componentes,unknown,3,1206.82,2500.00,1738.59,107.16,"YSH Internal:R$1206.82; YSH B2C:R$1508.95; Estimated:R$2500.00"
ODEXODEXINVGROWATT10000W1,componentes,unknown,3,6768.98,14016.63,9748.87,107.07,"YSH Internal:R$6768.98; YSH B2C:R$8460.99; N/A:R$14016.63"
IIN00194,componentes,unknown,3,1200.00,2476.99,1886.22,106.42,"Estimated:R$1200.00; YSH Internal:R$1981.68; YSH B2C:R$2476.99"
215563,componentes,unknown,3,1200.00,2475.99,1885.66,106.33,"Estimated:R$1200.00; YSH Internal:R$1980.98; YSH B2C:R$2475.99"
FOTUSKP04120KWPMINITRILHOKITSHIBRIDOS,kits,unknown,3,3155.54,6510.00,4536.68,106.30,"YSH Internal:R$3155.54; YSH B2C:R$3944.49; Estimated:R$6510.00"
313834,componentes,unknown,3,850.00,1747.00,1331.48,105.53,"Estimated:R$850.00; YSH Internal:R$1397.44; YSH B2C:R$1747.00"
NEOSOLARSTATIONS20371,componentes,unknown,3,1200.00,2464.99,1879.10,105.42,"Estimated:R$1200.00; YSH Internal:R$1972.31; YSH B2C:R$2464.99"
ODEXODEXINVCHINT10000W,componentes,unknown,3,5119.99,10500.00,7340.00,105.08,"YSH Internal:R$5119.99; YSH B2C:R$6400.00; Estimated:R$10500.00"
NEOSOLARPOSTS24171,componentes,unknown,3,585.32,1200.00,839.09,105.02,"YSH Internal:R$585.32; YSH B2C:R$731.95; Estimated:R$1200.00"
IMAGEPRODUCT600463,componentes,unknown,3,2500.00,5095.95,3890.81,103.84,"Estimated:R$2500.00; YSH Internal:R$4076.47; YSH B2C:R$5095.95"
FOTUSKP04360KWPMINITRILHOKITSHIBRIDOS,kits,unknown,3,9586.41,19470.00,13679.80,103.10,"YSH Internal:R$9586.41; YSH B2C:R$11982.99; Estimated:R$19470.00"
GOODWEGW20KETAFCIIMAGEPRODUCT600149,componentes,GOODWE,3,8207.47,16650.00,11705.49,102.86,"YSH Internal:R$8207.47; YSH B2C:R$10258.99; Estimated:R$16650.00"
IIN00218,componentes,unknown,3,591.89,1200.00,843.96,102.74,"YSH Internal:R$591.89; YSH B2C:R$740.00; Estimated:R$1200.00"
NEOSOLARINVERTERS26755,componentes,unknown,3,2500.00,5053.99,3865.76,102.16,"Estimated:R$2500.00; YSH Internal:R$4043.30; YSH B2C:R$5053.99"
NEOSOLARCONTROLLERS23052,componentes,unknown,3,1200.00,2424.99,1855.02,102.08,"Estimated:R$1200.00; YSH Internal:R$1940.08; YSH B2C:R$2424.99"
ODEXODEXPAINELJINKO610W,paineis,unknown,3,1480.13,2988.00,2106.04,101.87,"YSH Internal:R$1480.13; YSH B2C:R$1849.99; Estimated:R$2988.00"
NEOSOLARINVERTERS23782,componentes,unknown,3,1243.64,2500.00,1766.20,101.02,"YSH Internal:R$1243.64; YSH B2C:R$1554.95; Estimated:R$2500.00"
IIN00230,componentes,unknown,3,1200.00,2404.95,1842.91,100.41,"Estimated:R$1200.00; YSH Internal:R$1923.77; YSH B2C:R$2404.95"
NEOSOLARSTATIONS21770,componentes,unknown,3,598.93,1200.00,849.29,100.36,"YSH Internal:R$598.93; YSH B2C:R$748.95; Estimated:R$1200.00"
NEOSOLARINVERTERS26860,componentes,unknown,3,2500.00,5007.00,3837.50,100.28,"Estimated:R$2500.00; YSH Internal:R$4005.50; YSH B2C:R$5007.00"
GOODWEGW6000ESBR20AFCIIMAGE,componentes,GOODWE,3,2250.00,4503.95,3452.29,100.18,"Estimated:R$2250.00; YSH Internal:R$3602.91; YSH B2C:R$4503.95"
ODEXODEXINVGROWATT6000W,componentes,unknown,3,7010.83,14016.63,9930.47,99.93,"YSH Internal:R$7010.83; YSH B2C:R$8763.95; N/A:R$14016.63"
NEOSOLARKITS26988,kits,unknown,3,2500.00,4991.00,3827.93,99.64,"Estimated:R$2500.00; YSH Internal:R$3992.79; YSH B2C:R$4991.00"
ODEXODEXPAINELASTRONERGY600W,paineis,unknown,3,1499.08,2980.00,2117.69,98.79,"YSH Internal:R$1499.08; YSH B2C:R$1874.00; Estimated:R$2980.00"
GOODWEGW12KLVSDTC31AFCIIMAGEPRODUCT600400,componentes,GOODWE,3,5486.51,10890.00,7744.83,98.49,"YSH Internal:R$5486.51; YSH B2C:R$6857.99; Estimated:R$10890.00"
IIN00081,componentes,unknown,3,1200.00,2380.99,1828.60,98.42,"Estimated:R$1200.00; YSH Internal:R$1904.82; YSH B2C:R$2380.99"
SKU215006215006317458331023668129,componentes,unknown,3,429.61,850.00,605.53,97.85,"YSH Internal:R$429.61; YSH B2C:R$536.99; Estimated:R$850.00"
FOTUSKP04399KWPFIBROCIMENTOKITS,kits,unknown,3,9109.49,17980.00,12825.50,97.38,"YSH Internal:R$9109.49; YSH B2C:R$11387.00; Estimated:R$17980.00"
IIN00348,componentes,unknown,3,1200.00,2364.99,1819.10,97.08,"Estimated:R$1200.00; YSH Internal:R$1892.31; YSH B2C:R$2364.99"
NEOSOLARCONTROLLERS20357,componentes,unknown,3,1200.00,2362.99,1817.80,96.92,"Estimated:R$1200.00; YSH Internal:R$1890.41; YSH B2C:R$2362.99"
FOTUSKP02142KWPFIBROCIMENTOKITS,kits,unknown,3,3261.25,6415.00,4584.40,96.70,"YSH Internal:R$3261.25; YSH B2C:R$4076.95; Estimated:R$6415.00"
IIN00358,componentes,unknown,3,1200.00,2355.95,1813.46,96.33,"Estimated:R$1200.00; YSH Internal:R$1884.43; YSH B2C:R$2355.95"
ODEXODEXINVSAJ4200W,componentes,unknown,3,4805.20,9403.95,7243.99,95.70,"Estimated:R$4805.20; YSH Internal:R$7522.81; YSH B2C:R$9403.95"
SUNGROW20SG12RT2020380V20202MPPT,componentes,unknown,3,1200.00,2347.00,1808.15,95.58,"Estimated:R$1200.00; YSH Internal:R$1877.46; YSH B2C:R$2347.00"
NEOSOLARINVERTERS20566,componentes,unknown,3,2500.00,4875.95,3758.82,95.04,"Estimated:R$2500.00; YSH Internal:R$3900.50; YSH B2C:R$4875.95"
GOODWEGW3600ESBR20AFCIIMAGE,componentes,GOODWE,3,2250.00,4354.99,3363.06,93.56,"Estimated:R$2250.00; YSH Internal:R$3484.18; YSH B2C:R$4354.99"
ODEXODEXINVDEYE1200W,componentes,unknown,3,1529.83,2941.00,2127.61,92.24,"YSH Internal:R$1529.83; YSH B2C:R$1911.99; Estimated:R$2941.00"
SKU19257519257517460421976229660,componentes,unknown,3,1303.16,2500.00,1810.72,91.84,"YSH Internal:R$1303.16; YSH B2C:R$1629.00; Estimated:R$2500.00"
IMAGEPRODUCT000612,componentes,unknown,3,4500.00,8621.99,6673.30,91.60,"Estimated:R$4500.00; YSH Internal:R$6897.92; YSH B2C:R$8621.99"
NEOSOLARINVERTERS22676,componentes,unknown,3,2500.00,4768.99,3694.76,90.76,"Estimated:R$2500.00; YSH Internal:R$3815.30; YSH B2C:R$4768.99"
NEOSOLARINVERTERS20252,componentes,unknown,3,2500.00,4751.95,3684.42,90.08,"Estimated:R$2500.00; YSH Internal:R$3801.31; YSH B2C:R$4751.95"
NEOSOLARINVERTERS20778,componentes,unknown,3,2500.00,4744.99,3680.34,89.80,"Estimated:R$2500.00; YSH Internal:R$3796.03; YSH B2C:R$4744.99"
NEOSOLARINVERTERS26924,componentes,unknown,3,2500.00,4725.00,3668.32,89.00,"Estimated:R$2500.00; YSH Internal:R$3779.95; YSH B2C:R$4725.00"
GOODWEGW20KSDT31AFCICRSDIMAGEPRODUCT600453,componentes,GOODWE,3,8819.02,16650.00,12164.34,88.80,"YSH Internal:R$8819.02; YSH B2C:R$11024.00; Estimated:R$16650.00"
NEOSOLARSTATIONS20369,componentes,unknown,3,1200.00,2264.49,1758.69,88.71,"Estimated:R$1200.00; YSH Internal:R$1811.58; YSH B2C:R$2264.49"
ODEXODEXINVGROWATT4000W,componentes,unknown,3,7450.66,14016.63,10260.09,88.13,"YSH Internal:R$7450.66; YSH B2C:R$9312.99; N/A:R$14016.63"
145763,componentes,unknown,3,2500.00,4688.95,3646.60,87.56,"Estimated:R$2500.00; YSH Internal:R$3750.85; YSH B2C:R$4688.95"
NEOSOLARINVERTERS27091,componentes,unknown,3,1333.23,2500.00,1833.39,87.51,"YSH Internal:R$1333.23; YSH B2C:R$1666.95; Estimated:R$2500.00"
315148,componentes,unknown,3,2500.00,4672.99,3637.19,86.92,"Estimated:R$2500.00; YSH Internal:R$3738.59; YSH B2C:R$4672.99"
NEOSOLARINVERTERS27141,componentes,unknown,3,2500.00,4611.99,3600.63,84.48,"Estimated:R$2500.00; YSH Internal:R$3689.89; YSH B2C:R$4611.99"
FOTUSKP04342KWPCERAMICOKITS,kits,unknown,3,8357.00,15415.00,11406.00,84.46,"YSH Internal:R$8357.00; YSH B2C:R$10445.99; Estimated:R$15415.00"
