SKU,Categoria,Custo,Preco_Final,Markup_Base_%,Ajuste_%,Markup_Final_%,Margem_Bruta_%,Margem_Liquida_%,Cenario,Canal,Desconto_Canal,Charm_Pricing,Confianca,Ajuste_Tempo,Ajuste_Estoque,Ajuste_Competicao,Ajuste_Segmento,Ajuste_Urgencia,Total_Ajustes
SKU327540327540117514830300259600,componentes,9661.83,12076.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU327541327541117514904188633219,componentes,3148.25,3934.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU375553755517545438599901052,componentes,6201.96,7752.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROW20SG12RT2020380V20202MPPT,componentes,1877.46,2347.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROWSG15RTP2AFCI380V2MPPT201,componentes,2581.28,3226.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROWSG20RTP2AFCI380V2MPPT,componentes,6493.75,8116.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROWSG30RS220V1MPPT,componentes,7318.17,9147.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROWSG40RS220V2MPPT,componentes,7714.91,9643.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROWSG50RS220V2MPPT,componentes,4069.82,5086.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROWSG75CXLV,componentes,8708.17,10884.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SUNGROWSG90RS220V3MPPT,componentes,412.63,516.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
CAIXA20DE20PASSAGEM,componentes,1120.62,1401.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
DISPOSITIVODEDESCONEXAOIQRELAYLNBR,componentes,8058.94,10073.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IBT00001,componentes,681.79,851.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IBT00002,componentes,9257.45,11572.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IBT00003,componentes,1719.93,2150.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IBT00004,componentes,3616.20,4519.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICA00008,componentes,1665.40,2081.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICA00009,componentes,4665.45,5832.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICA00010,componentes,6410.96,8013.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICA00011,componentes,7355.14,9194.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICO00001,componentes,6331.82,7915.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICON318X647,componentes,1681.19,2101.49,28,-3,25,20,11,neutro,b2c,0,Não,high,0,0,0,0,0,0
ICV0000320CARREGADOR20VEICULAR20FOXESS20A7300P1E220207320KW,componentes,6935.89,8670.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ICV0000420CARREGADOR20VEICULAR20FOXESS20A022KP1E222KW,componentes,6530.95,8163.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00009,componentes,2159.11,2699.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00016,componentes,4250.38,5313.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00023,componentes,9951.85,12440.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00040,componentes,7367.90,9210.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00044,componentes,9895.00,12369.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00045,componentes,4666.31,5833.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00073,componentes,4715.99,5895.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00090,componentes,9733.43,12167.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00096,componentes,3628.71,4536.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00098,componentes,6078.16,7597.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00100,componentes,4630.65,5787.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00127,componentes,910.09,1137.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00129,componentes,2794.21,3493.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00131,componentes,10001.17,12501.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00132,componentes,8129.93,10162.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00133,componentes,256.35,320.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00144,componentes,7517.09,9395.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00154,componentes,1701.88,2126.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00163,componentes,6998.72,8748.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00166,componentes,5544.81,6930.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00168,componentes,5908.75,7386.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00173,componentes,1731.81,2165.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IEF00203,componentes,4898.95,6123.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ILS00003,componentes,8890.48,11112.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ILS00004,componentes,3136.77,3921.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ILS00008,componentes,1682.55,2102.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ILS00009,componentes,8612.71,10766.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ILS00010,componentes,8522.10,10652.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ILS00012,componentes,9126.15,11407.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ILS00019,componentes,339.19,424.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMS00003,componentes,2850.46,3562.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMS00004,componentes,701.26,876.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ISB00004,componentes,5698.62,7122.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ISB00006,componentes,2005.92,2507.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ISB00007,componentes,297.95,372.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ITF00002,componentes,7530.37,9413.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ITF00005,componentes,6258.41,7822.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ITR00056,componentes,4589.89,5736.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
ITR00085,componentes,6977.66,8721.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
PERFILREFORC3A7ADOSMART240,componentes,7855.57,9819.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
124358,componentes,8912.52,11140.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
313801,componentes,6759.02,8449.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
313834,componentes,1397.44,1747.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT400187,componentes,1723.36,2153.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT400188,componentes,8631.24,10788.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT400190,componentes,2633.79,3291.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT401949,componentes,2129.12,2661.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU10678310678317545443332146339,componentes,9186.73,11483.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU12033612033617544835341752786,componentes,687.30,858.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU12435812435817544827976815683,componentes,4630.73,5788.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU133930133930717458510676818108,componentes,7369.93,9212.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU192098192098617459006542584963,componentes,9905.37,12381.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19240619240617458660592386008,componentes,4325.22,5406.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19269719269717459129405742263,componentes,8434.17,10542.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19388319388317459249580491925,componentes,1005.60,1256.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU19508919508917460393803631309,componentes,4407.54,5509.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU195201195201417458881777253997,componentes,7377.49,9222.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU211022211022117476865605809426,componentes,3077.08,3845.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU215006215006317458331023668129,componentes,429.61,536.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU215008215008317458709303606537,componentes,8622.79,10778.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU309203309203417460398486954422,componentes,8420.80,10525.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU31380131380117466238930555038,componentes,3739.25,4673.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU313817313817117466373123721087,componentes,6895.21,8618.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU313827313827217466255076298648,componentes,2904.67,3631.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU31383231383217466237808078788,componentes,9275.22,11593.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU313834313834117466239027672907,componentes,3670.29,4588.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU320786320786517496510879977488,componentes,8946.37,11183.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
SKU342425342425217591697083547384,componentes,9621.65,12026.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052113,componentes,7312.65,9141.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052115,componentes,501.34,626.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052117,componentes,8691.51,10863.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052118,componentes,156.91,195.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052119,componentes,614.72,768.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052121,componentes,8188.44,10235.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052122,componentes,3231.92,4040.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052123,componentes,1134.67,1417.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052124,componentes,7857.38,9821.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052125,componentes,4232.53,5290.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052126,componentes,2359.09,2949.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052127,componentes,8297.29,10371.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052128,componentes,9672.81,12090.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052129,componentes,5119.44,6398.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
IMAGEPRODUCT052130,componentes,5629.97,7037.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20077,componentes,151.31,188.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20078,componentes,6019.72,7524.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20121,componentes,8309.98,10387.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20122,componentes,9322.70,11652.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20126,componentes,2911.87,3640.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20127,componentes,240.44,300.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20128,componentes,9945.25,12431.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20131,componentes,7623.42,9528.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20132,componentes,849.38,1061.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20134,componentes,4986.77,6233.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20135,componentes,4963.46,6203.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20137,componentes,1107.75,1384.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20139,componentes,6428.14,8034.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20142,componentes,8694.91,10868.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20286,componentes,8255.71,10319.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20369,componentes,1058.02,1322.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20371,componentes,3242.60,4052.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20789,componentes,5415.37,6768.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES20925,componentes,5747.66,7184.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES21769,componentes,6895.83,8620.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES21770,componentes,2345.50,2932.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES21771,componentes,7521.48,9402.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES21772,componentes,4640.58,5800.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES21998,componentes,8459.92,10575.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23052,componentes,5420.51,6775.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23053,componentes,2373.92,2967.49,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23054,componentes,7083.74,8854.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23055,componentes,1882.49,2352.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23503,componentes,9371.31,11713.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23504,componentes,7034.02,8792.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23505,componentes,4317.58,5397.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES23780,componentes,6286.22,7858.00,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES25205,componentes,10076.56,12595.95,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
NEOSOLARCABLES27352,componentes,948.86,1185.99,28,-3,25,20,11,neutro,b2c,0,Sim,high,0,0,0,0,0,0
